,Unnamed: 0,language,score,text,label,tweet_len,original_tweet,new_topic,probabilities
1795,1865,da,0.9999944506072193,en disciplinærsag er helt sikkert useriøst og reglerne er som de er så på den måde er alt selvfølgelig i orden men jeg kan sagtens se det problematiske i det,negative,30,"En disciplinærsag er helt sikkert useriøst. Og reglerne er som de er, så på den måde er alt selvfølgelig i orden. Men jeg kan sagtens se det problematiske i det.",-1,0.25778235367155505
1796,1866,da,0.9999931389812438,hvis du har andet end galde så kom med det,negative,10,"Hvis du har andet end galde, så kom med det.",0,0.41023398367808417
1797,1867,de,0.999995668212817,jamen det er jo fordi jeg ikke tæller i dag med hvis man bare tænker over det og stiller det om så er det jo bare at jeg venter onsdag torsdag fredag lørdag og søndag i dette tilfælde tæller man ikke mandag med fordi jeg jo ikke også venter mandag for det er der vi mødes,positive,56,"JAMEN DET ER JO FORDI JEG IKKE TÆLLER I DAG MED
HVIS MAN BARE TÆNKER OVER DET OG STILLER DET OM SÅ ER DET JO BARE AT JEG VENTER ONSDAG, TORSDAG, FREDAG, LØRDAG OG SØNDAG
I DETTE TILFÆLDE TÆLLER MAN IKKE MANDAG MED FORDI JEG JO IKKE OGSÅ VENTER MANDAG FOR DET ER DER VI MØDES🤓",0,0.2904535958256737
1798,1868,da,0.9999934939448498,suk hvert år forhandler regionerne økonomi med finansministeriet der bøjer arm og det lykkes altid at få flere penge med hjem til mere sundhed men det pres fjerner man nu og der bliver ingen modpart at forhandle med sundhedsreform fv,negative,40,"SUK!
“Hvert år forhandler Regionerne økonomi med Finansministeriet. Der bøjer arm, og det lykkes altid at få flere penge med hjem til mere sundhed. Men det pres fjerner man nu, og der bliver ingen modpart at forhandle med”
#sundhedsreform #FV19",8,1.0
1799,1869,da,0.9999970292428798,se slider om tæt pulje vi tænker offensivt sønderjyske sldk,neutral,9,SE-slider om tæt pulje: Vi tænker offensivt #sønderjyske #sldk,-1,0.14716400523916237
1800,1870,da,0.9999944564989052,nemlig med mindre den er baseret på biogas lbg min bemærkning er henvendt til kronik i det giver god mening at se på om der skal flyttes afgifter fra energi til co men at fokusere på kr km giver ingen mening,neutral,42,"Nemlig! Med mindre den er baseret på biogas (LBG). Min bemærkning er henvendt til kronik i @USER:
[LINK]
Det giver god mening, at se på, om der skal flyttes afgifter fra energi til CO2, men at fokusere på kr./km giver ingen mening...",10,1.0
1801,1871,da,0.979057771163663,jeg har gode billetter til ballet på afteride etudes til en samlet pris kr på lørdag kl skal det være dine twitterhjerne,positive,24,Jeg har 4 gode billetter til ballet på AfteRide+Etudes til en samlet pris à 60kr på lørdag 4/5 kl.18. Skal det være dine? #twitterhjerne,0,0.507526701159901
1802,1872,da,0.9962938560433028,er der mon afdansningsbal i den borgerlige når kristendemokraterne hyrer lokalpolitiker fra venstre som spindoktor i kampen mod venstre besserwisserne dkpol,negative,21,Er der mon ”afdansningsbal i den borgerlige” når Kristendemokraterne hyrer lokalpolitiker fra Venstre som spindoktor i kampen mod Venstre... #Besserwisserne #dkpol,1,0.6532048120316654
1803,1873,da,0.9999933538055058,vi tror aldrig er blevet sendt live i dansk tv men vi kan da høre om de ikke er interesserede i at sende det vi er jo en del danske fans som helt sikkert vil se med btsdk,positive,39,"Vi tror aldrig er blevet sendt live i dansk tv, men vi kan da høre om de ikke er interesserede i at sende det, vi er jo en del danske fans som helt sikkert vil se med. 😉💜 #BTSdk",2,1.0
1804,1874,da,0.9999963773274076,jeg sagde at når racisten hans lige popper op så ska de mødes med demokratiets fulde kraft og her popper de så op hva faen tænker i på de ønsker blod i gaderne etnisk udrensning ffs det her er dødsensfarligt dkpol,negative,45,"Jeg sagde at NÅR racisten &amp; hans lige popper op, så ska de mødes med demokratiets fulde kraft. Og her popper de så op...

Hva faen tænker I på @USER? De ønsker blod i gaderne &amp; etnisk udrensning FFS!

Det her er dødsensfarligt!

#dkpol
[LINK]",6,0.2227626351186624
1805,1876,da,0.9999956478266449,men ville straks blive overbudt af å ø osv indrømmer det er en defensiv taktik men er villig til at give hende the benefit of doubt fordi jeg mener hun lægger s der hvor s skal ligge th for thorning på udlpolitiken og tv i den økonomiske politik,positive,48,"Men ville straks blive overbudt af Å, Ø osv. Indrømmer det er en defensiv taktik, men er villig til at give hende the benefit of doubt, fordi jeg mener hun lægger S der, hvor S skal ligge: th for Thorning på udlpolitiken og tv i den økonomiske politik.",7,0.2663554227310895
1806,1877,da,0.9999960392024744,ståle om seier udtalelser har langt op til porto fcklive sldk,neutral,10,Ståle om Seier-udtalelser: Har langt op til Porto #fcklive #sldk,0,0.32674967395880605
1807,1879,da,0.999991118462515,i de her nær valgkampstider kunne der være sjovt hvis fandt sammen med og janus beyer fra stephensen beyer og lavede to podcasts om henholdsvis talnørderi og politisk kommunikation dkpol,positive,30,I de her nær-valgkampstider kunne der være sjovt hvis fandt sammen med og Janus Beyer fra Stephensen &amp; Beyer og lavede to podcasts om henholdsvis talnørderi og politisk kommunikation #dkpol,1,0.31969075649175177
1808,1880,da,0.9999929475836734,det siges dog at austin havde fået en fiber og derfor sparkede han i arrigskab i banden og var altså skadet forinden agfeb tv sport,neutral,23,"Det siges dog, at Austin havde fået en fiber og derfor sparkede han i arrigskab i banden og var altså skadet forinden.#agfeb #tv3sport",-1,0.1575657056123118
1809,1881,da,0.9999953197269824,selv hvis den undersøgelse omfattede samtlige dkmedier er den drøn ikke valid eftersom den ikke omfatter min kommende artikel om skifergas længere end wikipedia på dansk længere end gdoks ordoptællers formåen længere end serverkompaciteten hos googles center i taulov,negative,38,"Selv hvis den undersøgelse omfattede samtlige dkmedier, er den drøn ikke-valid, eftersom den ikke omfatter min kommende artikel om skifergas. Længere end wikipedia på dansk. Længere end gdoks ordoptællers formåen. Længere end serverkompaciteten hos Googles center i Taulov",-1,0.1784061624339357
1810,1882,da,0.9999939686512312,sjovt poor guy hvem det så end er,positive,8,"Sjovt! Poor guy, hvem det så end er.",-1,0.15734541442744465
1811,1883,da,0.9999962402342566,hvor og understreger betydningen af patientrettigheder taler for differentieret behandlingsgaranti alle enige om at ulighed i sundhed skal bekæmpes spørgsmålet er hvordan valgmøde fv sundpol,positive,25,"Hvor og understreger betydningen af #patientrettigheder, taler for differentieret #behandlingsgaranti. Alle enige om, at ulighed i sundhed skal bekæmpes, spørgsmålet er hvordan? #valgmøde #FV19 #sundpol",8,1.0
1812,1884,da,0.9999962515222204,bager fastelavnsboller har spist resten af kagecreme imens bollerne er i ovnen,positive,12,"Bager fastelavnsboller. Har spist resten af kagecreme, imens bollerne er i ovnen.",0,0.3255314875295826
1813,1885,da,0.999995628463484,det er svært ikke at være lidt stolt af udviklingen i forretningen i pilestræde og så håber jeg naturligvis at euroinvestor tilsvarende kommer til at bidrage positivt til resultatet i det nye år efter vi er kommet med i familien,positive,40,"Det er svært ikke at være lidt stolt af udviklingen i forretningen i Pilestræde, og så håber jeg naturligvis, at Euroinvestor tilsvarende kommer til at bidrage positivt til resultatet i det nye år efter vi er kommet med i familien.",-1,0.1250034704971853
1814,1886,da,0.9999945934637005,samtlige af mine stemmer går til live kæft en vild stemme xfactordk,positive,11,Samtlige af mine stemmer går til Live. Kæft en vild stemme🤘🏻#xfactordk,0,0.33805485321845846
1815,1887,sv,0.99999440930094,tak skal han nok blive nu han har fået penicillin,positive,10,"Tak, skal han nok blive nu han har fået penicillin",0,0.22828964959632697
1816,1888,da,0.9999943085310218,nøj det er en god ide,positive,6,"NØJ, det er en god ide!",-1,0.11885612529560938
1817,1889,da,0.9999945681454816,jeg forstår det ikke helt når man er trængt må man først og fremmest tænke og agere klogt mener jeg er det ikke nok ja så ender det måske med man går amok nogle gør i hvert fald,neutral,38,"Jeg forstår det ikke helt. Når man er trængt, må man først og fremmest tænke og agere klogt, mener jeg. Er det ikke nok, ja så ender det måske med, man går amok. Nogle gør i hvert fald.",0,0.41571613839858496
1818,1890,da,0.9999939543990748,tror ikke den har samme effekt hvis man har set filmen først men okay man kan vel sige det samme med omvendt fortegn lige meget hved kan begge anbefales så glæd dig bjarke charlie,positive,34,"Tror ikke den har samme effekt, hvis man har set filmen først. Men okay. Man kan vel sige det samme med omvendt fortegn.

Lige meget hved kan begge anbefales. Så glæd dig Bjarke Charlie.",0,0.32385798971732965
1819,1891,da,0.9999947827446368,kim var fantastisk fagligt og en god nabo jeg havde meget god sparring med ham vedr hpv og var glad fordi han sagde ja til at deltage savner ham,positive,29,Kim var fantastisk fagligt og en god nabo. Jeg havde meget god sparring med ham vedr HPV. Og var glad fordi han sagde ja til at deltage. Savner ham,0,0.20191269080599655
1820,1892,da,0.9999975883814984,stor ros til for ikke at støtte jeres dehumanisering af dk dkpol,positive,12,Stor ros til for ikke at støtte jeres dehumanisering af DK. #dkpol,7,1.0
1821,1893,da,0.999995792856692,pause i brøndby if randers fc stilling mere info her bifrfc sldk brøndby randersfc,neutral,14,Pause i Brøndby IF-Randers FC. Stilling: 1-0. Mere info her: #bifrfc #sldk #brøndby #randersfc,-1,0.060416422814561346
1822,1894,da,0.9995574865334532,kan vi ikke udvise empati og respekt for mennesket er vi et fattigt folk,negative,14,"Kan vi ikke udvise empati og respekt for mennesket, er vi et fattigt folk.",7,1.0
1823,1895,da,0.9999924476378684,det citat har jeg såmænd heller aldrig tillagt voltaire det er bare noget du tror hvis du line som påstået har læst voltaire så har du i øvrigt ikke forstået ret meget og jo til din orientering i dit multikulti univers jeg har læst voltaire på originalsproget,negative,47,"Det citat har jeg såmænd heller aldrig tillagt Voltaire. Det er bare noget, du tror 😊🇩🇰 Hvis du, Line, som påstået har læst Voltaire, så har du i øvrigt ikke forstået ret meget. Og jo, til din orientering i dit #multikulti-univers: Jeg har læst Voltaire. På originalsproget.",0,0.5999429018488069
1824,1896,da,0.9999937445064436,årig mand erkender drab,neutral,4,35-årig mand erkender drab,2,1.0
1825,1897,da,0.9999929890033352,man kan jo tage den set ovenfra med fokus på hvor stor en rolle diverse eksperter rent faktisk har på tonen og måden hvorpå fodbolddanmark opfører sig vil man have et bodegabøvet stig tøfting fodbolddanmark,negative,34,"Man kan jo tage den “set ovenfra” med fokus på, hvor stor en rolle diverse eksperter rent faktisk har på tonen og måden hvorpå fodbolddanmark opfører sig. Vil man have et bodegabøvet Stig Tøfting-fodbolddanmark?",3,1.0
1826,1898,da,0.9999961359177076,du ved godt det er længe siden det blev meldt ud at resultatet ikke er lig med det som var hensigten derfor kan der laves meget om,neutral,27,Du ved godt det er længe siden det blev meldt ud at resultatet ikke er lig med det som var hensigten. Derfor kan der laves meget om.,-1,0.23982254763717523
1827,1900,da,0.99999637180084,arla ejere langt foran konkurrenterne udleder kun halvt så meget co sætter nu ambitiøst klimamål,neutral,15,Arla-ejere langt foran konkurrenterne: Udleder kun halvt så meget CO2 - sætter nu ambitiøst klimamål,10,1.0
1828,1902,da,0.9999942270955656,landsmøde hos danmarks mest liberale parti dkpol dkbiz lalm,neutral,11,RT @USER: Landsmøde hos Danmarks mest liberale parti #dkpol #dkbiz #LALM19,4,0.25763139176322175
1829,1903,da,0.9999962985745944,vuc har brug for ilt penge i årevis er vucs tilbud drænet for ressourcer og netop det at give voksne de grundlæggende færdigheder de ikke fik som børn og unge forudsætter et voksenpædagogisk miljø tæt på borgerne det koster og vi skylder uddpol,negative,43,"#VUC har brug for ilt (penge) I årevis er VUCs tilbud drænet for ressourcer, og netop det at give voksne de grundlæggende færdigheder, de ikke fik som børn og unge, forudsætter et voksenpædagogisk miljø tæt på borgerne. Det koster, og vi skylder #uddpol",5,0.5030084645397608
1830,1904,da,0.9999945787033748,det glæder mig at tvas arvefølge hermed er sikret d,positive,10,Det glæder mig at TVAs arvefølge hermed er sikret :D,0,0.4851335474146423
1831,1905,da,0.9999960172611936,tror vi er mange der anerkender fcks suveræne mesterskab forstår ikke pointen omkring en stenrig onkel som mange af de andre danske klubber har selskabet bag fck spurgt deres aktionære om hjælp en del gange siden erne men det var nok udenfor familien,neutral,44,Tror vi er mange der anerkender FCKs suveræne mesterskab. Forstår ikke pointen omkring en stenrig onkel? Som mange af de andre danske klubber har selskabet bag FCK spurgt deres aktionære om hjælp en del gange siden 90'erne - men det var nok udenfor familien,3,1.0
1832,1906,da,0.9999940402043734,seneste nyt fra danmark og verden nyheder ægtepar erklærede deres kærlighed under skræmmende evakuering situationen på det norske nødstedte krydstogtskib viking sky var meget skræmmende det fortæller et amerikanske ægtepar der er blandt de e,neutral,36,"Seneste nyt fra Danmark og Verden #nyheder: Ægtepar erklærede deres kærlighed under skræmmende evakuering Situationen på det norske, nødstedte krydstogtskib ""Viking Sky"" var ""meget skræmmende"".
Det fortæller et amerikanske ægtepar, der er blandt de 262 e…",2,1.0
1833,1907,da,0.9999958126910145,trump virker tilfreds med foxnews her til aften,positive,8,#Trump virker tilfreds med #FoxNews her til aften,0,0.30224747696953097
1834,1908,da,0.9999951470372572,det er hvad der sker når man skærer i uddannelse internettet husker gør vælgere historieløst dkpol nohate refugeeswelcome,negative,21,"🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️ Det er hvad der sker, når man skærer i uddannelse. Internettet husker - gør vælgere? 🙄 #historieløst #dkpol #nohate #RefugeesWelcome",1,0.4121438075838763
1835,1909,da,0.9999956752066492,er glad for den store interesse for og efterspørgsel på vores guidelines dkpol antibioticresistance fve fecava,positive,16,er glad for den store interesse for og efterspørgsel på vores guidelines. #dkpol #AntibioticResistance #FVE #fecava,-1,0.2228638618845703
1836,1910,da,0.999997049194541,gravearbejdet fortsætter resten af dagen i rundkørslen skovalleen stubbekøbingvej ved nykøbing falster og der er spærret mod byen kør i stedet ad gaabensevej eller nykøbing falster omfartsvej p trafik tlf,neutral,28,"Gravearbejdet fortsætter resten af dagen i rundkørslen Skovalleen/Stubbekøbingvej ved Nykøbing Falster, og der er spærret mod byen. Kør i stedet ad Gaabensevej eller Nykøbing Falster Omfartsvej #p4trafik #tlf70100110.",0,0.35374340160934464
1837,1911,da,0.9999920930665748,jeg synes de slår gnister,neutral,5,Jeg synes de slår gnister,0,0.3340239501394975
1838,1912,da,0.999995742166349,enig i det fuldkommen horrible i forløbet men der er bunkevis af playlists til klassisk musik på yousee musik og spotify mens dansk samfundsoplysning og kritisk lyd journalistik ala det syv skabte præcedens for kan man næsten ikke få for meget af,positive,42,"Enig i det fuldkommen horrible i forløbet, men.... Der er bunkevis af playlists til klassisk musik på YouSee Musik og Spotify - mens dansk samfundsoplysning og kritisk lyd-journalistik ala det 24syv skabte præcedens for, kan man næsten ikke få for meget af.",-1,0.13246618047050374
1839,1913,da,0.9999971725750658,kære og vennerne i jeg håber at i har et dejligt landsmøde glæder mig til valgkamp og mange andre vigtige projekter sammen med jer dkpol,positive,26,"Kære og vennerne i @USER. Jeg håber, at I har et dejligt landsmøde. Glæder mig til valgkamp og mange andre vigtige projekter sammen med jer❤️💚 #dkpol",1,1.0
1840,1914,da,0.999994271271764,forbrugerne gør oprør mod verdo toppen ud med repræsentantskab bestyrelse og direktion dette er en plus artikel,neutral,15,"Forbrugerne gør oprør mod Verdo-toppen: Ud med repræsentantskab, bestyrelse og direktion (Dette er en plus-artikel)",9,1.0
1841,1915,da,0.9999946069977498,blog derfor ender brexit forhåbentligt med en norge,neutral,8,Blog: Derfor ender Brexit (forhåbentligt) med en Norge+,4,0.34466147279409476
1842,1916,da,0.9999964208163246,her er plads sikkerhed skab et nyt vækst samfund på grønland af flygtninge pct eu betalt dkpol flygtninge,neutral,16,"Her er plads&amp;sikkerhed! Skab et nyt VÆKST samfund på Grønland, af flygtninge; pct EU-betalt #dkpol #flygtninge",4,0.29663850821686677
1843,1917,da,0.9999964131631393,techtopia danske bluetown laver billig og robust internetmast drevet af solpaneler og batterier samlesæt kan opstilles i afsides områder og forsyne med wifi cphftw,positive,25,Techtopia 91: Danske Bluetown laver billig og robust internetmast drevet af solpaneler og batterier. Samlesæt kan opstilles i afsides områder og forsyne med wifi. #cphftw,2,0.524228641819708
1844,1918,da,0.9999955160445656,løkkes luksusråd blæste på statens aftale fråsede på dyre hoteller,negative,10,"Løkkes luksusråd blæste på statens aftale: Fråsede på dyre hoteller,",2,0.3258760098731688
1845,1919,da,0.9999927915438988,præcis hvis det er tilfældet så er problemet et andet eller et ekstra om man vil og det ligger fortsat hos dem der sang det,neutral,25,"Præcis. Hvis det er tilfældet, så er problemet et andet (eller et ekstra, om man vil), og det ligger fortsat hos dem, der sang det.",0,0.7156490896772746
1846,1920,da,0.9999924216933777,det gør ikke noget i føler den det er ikke mig der starter ud med at trolle høre det ikke hjemme i en debat så skulle i jo nok ikke bruge den slags midler,negative,36,"Det gør ikke noget i føler den, det er ikke mig der starter ud med at trolle, høre det ikke hjemme i en debat - så skulle i jo nok ikke bruge den slags midler. 😂",-1,0.2241207088167572
1847,1921,da,0.9999944348297708,millionby vil bruge trecifret milliardbeløb på kunstig ø,neutral,8,Millionby vil bruge trecifret milliardbeløb på kunstig ø,2,0.21969465610066136
1848,1922,da,0.5714274785635347,men trods alt har sebastian været en rimelig succes internationalt med deisler larsson giovinco osv,positive,15,"Men trods alt har Sebastian været en rimelig succes internationalt med Deisler, Larsson, Giovinco osv👍",3,0.3041119788176783
1849,1923,da,0.999996327856616,fcm uden forsvarsprofiler se skifter tre,neutral,7,FCM uden forsvarsprofiler - SE skifter tre,0,0.4280356295801239
1850,1924,da,0.8571375827921554,det er jeg ikke nej der går lige nogle uger før jeg er med igen desværre,negative,16,"Det er jeg ikke, nej. Der går lige nogle uger, før jeg er med igen.. Desværre.",0,0.33183523550351346
1851,1925,da,0.9999951750273082,ja hvis nogen skulle være i tvivl om at rasmus bech er langt over sidste salgsdato så skal man da læse den tåbelige anmeldelse hold da op hvor er det langt forbi tidsånden og om jeg fatter at vil lægge spalter til det,positive,44,"Ja hvis nogen skulle være i tvivl om at Rasmus Bech er langt over sidste salgsdato, så skal man da læse den tåbelige anmeldelse. Hold da op, hvor er det langt forbi tidsånden, og om jeg fatter at vil lægge spalter til det 🤷🏼‍♂️",0,0.5594615205131894
1852,1927,da,0.999994202935309,farlig og glemt konflikt uden for indien og pakistan får stormagterne til at skærpe deres politik i området,neutral,18,Farlig og glemt konflikt uden for Indien og Pakistan får stormagterne til at skærpe deres politik i området.[LINK],1,0.752754348352972
1853,1928,no,0.999993436721318,andreas kraul stopper som formand for danske sportsjournalister efter otte år på posten efterfølgeren bliver tv sportsjournalisten og kommentatoren jimmy bøjgaard,neutral,20,Andreas Kraul stopper som formand for Danske Sportsjournalister efter otte år på posten. Efterfølgeren bliver TV2-sportsjournalisten og kommentatoren Jimmy Bøjgaard.,2,1.0
1854,1929,da,0.9999948927561816,enig har bygget hele sin karriere på det ikke skal være embedsmændene der bestemmer men politikkerne og nu bruger han et bestillingsarbejde om forligsjura til at gøre det sværere for mette f at hjælpe nedslidte danskere dkpol dkmedier fv politikerlede,negative,41,"Enig. har bygget hele sin karriere på det ikke skal være embedsmændene der bestemmer, men politikkerne. Og nu bruger han et bestillingsarbejde om forligsjura til at gøre det sværere for Mette F. at hjælpe nedslidte danskere 😡
#dkpol #dkmedier #FV19 #POLITIKERLEDE",1,1.0
1855,1930,no,0.9999929843290774,nu var jeg nødt til at google cardi b,negative,9,Nu var jeg nødt til at google Cardi B.,0,0.4893549509644896
1856,1931,da,0.9999937157179668,tænd for dit tv i dag og et par dage frem kan du på møde en masse fantastiske frivillige fra dksocial frivillig,positive,23,Tænd for dit tv! I dag og et par dage frem kan du på møde en masse fantastiske frivillige fra @USER: #dksocial #frivillig,0,0.3570804956897411
1857,1932,no,0.9999956331437876,der hvor jeg er skinner solen sådan er det,positive,9,Der hvor jeg er skinner solen ☀️sådan er det.,0,0.47975396311386254
1858,1933,da,0.9999961511442012,jeg skulle hilse og sige fra min far at i skal slappe af med den omfartsvej i mariager og at der er en udmærket omfartsvej nede ved havnen og om gider kigge på om nordsjællandmotorvejen ikke snart kan føres længere op de har ventet siden tak dkpol,negative,48,"Jeg skulle hilse og sige fra min far, at I skal slappe af med den omfartsvej i Mariager. Og at der er en udmærket omfartsvej nede ved havnen. Og om gider kigge på om nordsjællandmotorvejen ikke snart kan føres længere op? De har ventet siden 1950. Tak. #dkpol",0,0.31322085467287214
1859,1934,da,0.9999965615877744,spændende dag i vente i di om digitalisering og jura vi har brug for flere offentlig private partnerskaber øget adgang til data og mulighed for at prøve os frem med nye teknologier jura og organisering dkpol dkbiz,positive,36,"Spændende dag i vente i DI om Digitalisering og Jura. Vi har brug for flere offentlig-private partnerskaber, øget adgang til data og mulighed for at prøve os frem med nye teknologier, jura og organisering. #dkpol #dkbiz",-1,0.15674673635681874
1860,1935,da,0.9999949645974288,det er jo nok lige præcis det de ikke gør,neutral,11,Det er jo nok lige præcis det de ikke gør 😃,0,1.0
1861,1936,da,0.9999985980732108,giv dem en bøde de kan mærke det her er groft ud over alle grænser,negative,15,Giv dem en bøde de kan mærke. Det her er groft ud over alle grænser.,-1,0.20230556357768206
1862,1937,da,0.9544817099979273,bestemt det er lidt enten eller ikke,negative,7,"Bestemt. Det er lidt enten eller, ikke?",0,0.7355237903668592
1863,1938,da,0.999996404708702,så du mener de analyser de statslige udarbejder af sig selv falder ud af deres pc mens data selv finder derind ingen ministre har tid til det de ved de ville være overflødige uden et embedsapparat dkpol respekt embedsmisbrug,negative,40,"@USER, så du mener de analyser de statslige udarbejder af sig selv falder ud af deres pc, mens data selv finder derind?
Ingen ministre har tid til det. De ved de ville være overflødige uden et embedsapparat!
#dkpol #respekt #embedsmisbrug",8,0.7004642434228485
1864,1939,da,0.9999944443352696,en skilsmisse er en livskrise for både børn og deres forældre hilser ny skilsmisseaftale velkommen for der er markant behov for at støtte forældrene i at huske at deres beslutninger omkring bruddet har konsekvenser i børnehøjde dksocial dkmedier,positive,38,"En skilsmisse er en livskrise for både børn og deres forældre. hilser ny skilsmisseaftale velkommen, for der er markant behov for at støtte forældrene i at huske, at deres beslutninger omkring bruddet har konsekvenser i børnehøjde #dksocial #dkmedier",5,0.512062721541965
1865,1940,da,0.8887090007295984,med brexit vil storbritannien blive til little england der vil være en reel risiko for at det forenede kongerige splittes ad og vi vil splitte to dele der substantielt hører sammen europa og storbritannien i interview med,negative,39,"»Med Brexit vil Storbritannien blive til ""Little England"". Der vil være en reel risiko for, at Det Forenede Kongerige splittes ad, og vi vil splitte to dele, der substantielt hører sammen: Europa og Storbritannien.« 
@USER i interview med 
[LINK]",4,0.17869872084355112
1866,1941,da,0.9999932645322016,frederikshavns vestby i vokseværk to store forretninger flytter ind og der er plads til flere,neutral,16,Frederikshavns vestby i vokseværk: To store forretninger flytter ind - og der er plads til flere,2,0.30387396308747155
1867,1942,da,0.9999963948979066,ud af ud af de nye der kan komme med i ordningen er der der vil komme fra et arbejde så det er snarer ud af dkmedier dkpol detheltstorebluffnummer,negative,35,"4 ud af 5?
Ud af de 11.000 nye der kan komme med i ordningen er der 800 der vil komme fra et arbejde. Så det er snarer 8 ud af 9.
#dkmedier #dkpol #detheltstorebluffnummer",-1,0.2637726544470792
1868,1944,da,0.9999940657331622,i surhed over at got først releaser deres afsnit natten til mandag er jeg trukket indenfor og genser nu ss e suk,negative,21,"I surhed over at #GoT først releaser deres afsnit natten til mandag, er jeg trukket indenfor og genser nu ss8e1 #suk",0,0.2540784585961372
1869,1945,da,0.9999951348972362,det nye stadionprojekt fem ting der er værd at vide aarhus aarhusstadion,neutral,13,"Det nye stadionprojekt - fem ting, der er værd at vide #Aarhus #AarhusStadion",-1,0.22883982662639155
1870,1946,da,0.999994221425809,prøv at slette din cache og cookies og prøv så igen bliv ved med at råbe op til delegeretmøder måske hjælper det første mere end det sidste,positive,30,"1. Prøv at slette din cache og cookies og prøv så igen?
2. Bliv ved med at råbe op til delegeretmøder. 

Måske hjælper det første mere end det sidste ;)",-1,0.15607937704590463
1871,1947,da,0.9999953866020156,næste gang i rejser mellem aarhus og københavn og stopper i smukke skanderborg så tænk lige over at i den seneste valgperiode er der kommet x flere flygtninge og indvandrere end der bor mennesker i hele byen det er jo det rene vanvid dkpol,negative,45,"Næste gang I rejser mellem Aarhus og København og stopper i smukke Skanderborg, så tænk lige over, at i den seneste valgperiode er der kommet 4X flere flygtninge og indvandrere, end der bor mennesker i hele byen. Det er jo det rene #vanvid ! #dkpol",4,0.604130416040533
1872,1948,da,0.9999966351096786,det er en bot der ændrer billedet hele tiden,negative,9,Det er en bot der ændrer billedet hele tiden.,0,0.4550035755281046
1873,1949,da,0.99999321539068,det er altså ikke klokkeklart som du skriver uanset hvor påstående du er vi ved der er en sammenhæng mellem co og klimaet men hvor meget co medvirker ift mange andre faktorer det er stadig til diskussion ikke klokkeklart og det er altså ikke ligegyldigt,negative,44,"Det er altså ikke 'klokkeklart' som du skriver, uanset hvor påstående du er. Vi ved der er en sammenhæng mellem CO2 og klimaet, men hvor meget CO2 medvirker, ift. mange andre faktorer, det er stadig til diskussion/ikke 'klokkeklart'. Og det er altså ikke ligegyldigt...",10,1.0
1874,1950,da,0.9234676295429494,lad os lave en anonym formueskat på alle de anonyme formuer der er gemt i skattely foreslår james henry fra proaktivt forslag fightinequality dkpol,positive,25,"""Lad os lave en anonym formueskat på alle de anonyme formuer, der er gemt i #skattely"", foreslår James Henry fra - proaktivt forslag! #fightinequality #dkpol",9,1.0
1875,1951,da,0.99999623338163,du bestemmer helt selv om hvad du vil bruge den ekstra frihed en liberal regering giver dig i form af færre køer og lavere skatter til om du vil hente dine børn tidligere eller arbejde mere det er helt op til dig nogle vil gøre det ene andre det andet,positive,55,"Du bestemmer helt selv om, hvad du vil bruge den ekstra frihed en liberal regering giver dig i form af færre køer og lavere skatter til - om du vil hente dine børn tidligere eller arbejde mere - det er helt op til dig 😊 - nogle vil gøre det ene - andre det andet.",9,0.5014993419211682
1876,1952,da,0.999997019000105,samarbejdet mellem og har i det forgangne år ført til bla fælles erhvervsudspil og sælgerpantebrevsmodel til gavn for generationsskifte vi ser frem til det kommende politiske år dkpol dkøko,positive,30,Samarbejdet mellem og har i det forgangne år ført til bla fælles erhvervsudspil og sælgerpantebrevsmodel til gavn for generationsskifte. Vi ser frem til det kommende politiske år 🌾👩‍🌾 #dkpol #dkøko,-1,0.1386674413554643
1877,1953,da,0.9999961897636842,i vil man afsætte mia til klimaforskning det er en god ide der er behov for flere midler tik forskning og udvikling for at finde vejen til klimaneutralitet i for dansk landbrug,positive,34,I vil man afsætte 3 mia. til klimaforskning. Det er en god ide. Der er behov for flere midler tik forskning og udvikling for at finde vejen til klimaneutralitet i 2050 for dansk landbrug.,10,1.0
1878,1954,da,0.9999950316392704,årig fyret og bortvist på livstid for at spise af kanelsnegl i føtex,neutral,13,"18-årig fyret og bortvist på livstid for at spise af kanelsnegl i Føtex,",2,1.0
1879,1955,da,0.9999931690867838,det er vi også ret mange eudk eupol modstandere der er,positive,12,Det er vi også ret mange #eudk #eupol modstandere der er 😁😁,4,1.0
1880,1956,no,0.7145797178283007,merete eldrup stopper som topchef i tv,neutral,8,Merete Eldrup stopper som topchef i TV 2,0,0.40157259793737826
1881,1957,da,0.9999928869698635,det er for nemt og fedt at der er nogen der ikke stopper ligegyldigheden er livsfarlig især for ikke hvide,positive,19,Det er for nemt. Og fedt at der er nogen der ikke stopper. Ligegyldigheden er livsfarlig. Især for ikke-hvide.,0,0.36579923857761654
1882,1958,de,0.999997083473244,schweizisk scoring sikrede gladbach sejr,positive,4,Schweizisk scoring sikrede Gladbach-sejr,-1,0.17161305574812039
