,language,score,tweets,original_tweet,tweet_len,ttr,new_topic,probabilities
1618,da,0.9999938424893913,ankommet til thy har lige set thy dance and hiphop klasse troede de ville twerke det skete heldigvis ikke luckyme dkpol spildafliv thyhallen,"Ankommet til Thy, har lige set “Thy Dance and HipHop 5. - 6. klasse” troede de ville twerke, det skete heldigvis ikke. #luckyme #dkpol #spildafliv #thyhallen",23,0.9565217391304348,0,0.37482191894449257
1619,da,0.9999951592609306,kuhn færdig i hobro,Kuhn færdig i Hobro [LINK] [LINK],4,1.0,0,1.0
1620,da,0.7295229146129556,se artiklerne om ventetidsgarantien her,RT @USER: @USER Se artiklerne om ventetidsgarantien her:[LINK],5,1.0,2,0.19653486284555904
1621,da,0.9999953969882583,det må vist kandidere som et at de mest kommenterede tweets i denne uge under dkpol når kommentarer læses så siger det mig nogen er ude af sync lad os nu få det valg inden flere skøre ideer bliver omsat til love,"Det må vist kandidere som et at de mest kommenterede tweets i denne uge under #dkpol 
Når kommentarer læses, så siger det mig, nogen er ude af sync...😎
Lad os nu få det valg, inden flere skøre ideer bliver omsat til love [LINK]",42,0.9523809523809523,3,0.21288719856106655
1622,da,0.999995924659791,hvem peger stram kurs og rp egentlig på som statsminister eller hvad med det spurgte jeg ham om igår det er jo ret relevant med snart vælgererklæringer se uddrag af min samtale her dkpol dkmedier stemkashif,"Hvem peger Stram Kurs og RP egentlig på som statsminister, @USER, @USER, eller hvad med @USER? Det spurgte jeg ham om igår. Det er jo ret relevant med snart 12000 vælgererklæringer. Se uddrag af min samtale her. #dkpol #dkmedier #stemKashif @USER @USER [LINK]",36,0.9444444444444444,1,0.33533650716375574
1623,da,0.9999947801003242,nu er køen til min bus heldigvis væk men der står stadig en ligeså stor gruppe til de to andre busser ret vildt hvad det gør når s togene ikke kører,"@USER Nu er køen til min bus heldigvis væk. Men der står stadig en ligeså stor gruppe til de to andre busser. Ret vildt hvad det gør, når s-togene ikke kører. 😬",31,0.967741935483871,8,1.0
1624,da,0.9999958304696475,df freder fortsat inger støjberg i dansk folkeparti kan vi ganske enkelt ikke hidse os op over det siger martin henriksen til ritzau men i skal hidse jer op en minister overholder muligvis ikke landets love enig eller uenig i beslutningerne så er love love også i danmark,"DF freder fortsat Inger Støjberg. I Dansk Folkeparti kan vi ganske enkelt ikke hidse os op over det, siger Martin Henriksen til Ritzau. MEN I skal hidse jer op. En minister overholder muligvis ikke landets love!!!!! Enig eller uenig i beslutningerne så er love love også i Danmark",48,0.8333333333333334,4,1.0
1625,da,0.9999953271423649,unge nuværende og tidl produktionsskoleelever har skudt bevægelsen modstrøm igang formålet er at flere unge bliver hørt selvfølgelig kunne man sige men der er lige blevet lavet en reform af området uden at de unge blev hørt dkpol uddpol fgu,"Unge nuværende og tidl. produktionsskoleelever har skudt bevægelsen MODSTRØM igang! Formålet er, at flere unge bliver hørt... Selvfølgelig, kunne man sige. Men der er lige blevet lavet en reform af området, uden at de unge blev hørt. [LINK] #dkpol #uddpol #FGU",40,0.875,7,1.0
1626,da,0.9999937727993903,myndighederne burde ikke tillade at hizb ut tahrir demonstrerer på christiansborg slotsplads i morgen foreningen som er dømt for dødstrusler på danske jøder og som ønsker det danske demokrati afskaffet og erstattet med et muslimsk kalifat bør i stedet forbydes dkpol,"Myndighederne burde ikke tillade, at Hizb ut-Tahrir demonstrerer på Christiansborg Slotsplads i morgen! Foreningen, som er dømt for dødstrusler på danske jøder, og som ønsker det danske demokrati afskaffet og erstattet med et muslimsk kalifat, bør i stedet forbydes. #dkpol",41,0.8780487804878049,1,0.35526755325149806
1627,no,0.9982093578176345,domstol lukker thailandsk parti for at nominere eksprinsesse,Domstol lukker thailandsk parti for at nominere eksprinsesse [LINK] [LINK],8,1.0,-1,0.17591750168812478
1628,da,0.9999982553234983,og så sæt dog identitet på hvem du er fx et genkendeligt billede af dig selv eller dit navn dkpol,"@USER @USER Og så sæt dog identitet på, hvem du er, fx et genkendeligt billede af dig selv eller dit navn!#dkpol",20,1.0,0,1.0
1629,da,0.9999955806650147,man tror næsten ikke på at en arbejdsgiver kan have så lav en moral men man overraskes igen og igen på dette punkt arbejdsgiver vil hive hjerneskadede nick i højesteret,"Man tror næsten ikke på, at en arbejdsgiver kan have så lav en moral, men man overraskes igen og igen på dette punkt 😳 Arbejdsgiver vil hive hjerneskadede Nick i Højesteret [LINK]",30,0.8333333333333334,2,0.42055945702525654
1630,da,0.9999961188379545,der er partilederrunde i aften hvor s sender wammen i stedet for sygdomsramte frederiksen men kristendemokraterne må ikke sende kristian andersen i stedet for formand stig grenov mon grenov får maveonde inden i aften dkpol,"Der er partilederrunde i aften, hvor S sender Wammen i stedet for sygdomsramte Frederiksen. Men Kristendemokraterne må ikke sende Kristian Andersen i stedet for formand Stig Grenov? 🤔 Mon Grenov får maveonde inden i aften? #dkpol",35,0.8,-1,0.20658116446734762
1631,da,0.9999940114020076,det så altså mærkeligt ud er de år gamle man skal da ikke blive hængende oppe i gfs felt i overtiden når man er foran suk,"@USER Det så altså mærkeligt ud. Er de 13 år gamle? Man skal da ikke blive hængende oppe i GFs felt i overtiden, når man er foran 2-1. Suk",26,0.8846153846153846,-1,0.2870845544799902
1632,da,0.8571374915767765,jeg synes bare det er lidt ærgerligt at debatten på den måde skal tvinges i gang når problemet har stået på i årevis,"@USER @USER @USER Jeg synes bare det er lidt ærgerligt, at debatten på den måde skal tvinges i gang, når problemet har stået på i årevis.",23,0.9130434782608695,0,1.0
1633,da,0.9999926856535969,morten østergaard slår mig ikke at være den store taktiker men det er smukt som mette frederiksens smil er stivnet og så tager vi den bare derfra dkpol,"Morten Østergaard slår mig ikke at være den store taktiker, men det er smukt som Mette Frederiksens smil er stivnet.
Og så tager vi den bare derfra #dkpol",28,0.9285714285714286,-1,0.20939473682822488
1634,da,0.9999942260398758,sigtelse årig dræbte kvinde i randers med kniv,Sigtelse: 31-årig dræbte kvinde i Randers med kniv [LINK],8,1.0,1,0.2730942581695402
1635,da,0.8984834337338562,novo ejers britiske hovedpine i stort aktiedyk mangler fortsat en topchef,Novo-ejers britiske hovedpine i stort aktiedyk: Mangler fortsat en topchef [LINK],11,1.0,-1,0.08505237010096338
1636,da,0.9999942497758414,man kunne forlange en nøjagtig deklaration slut hvad folk spiser skal de ikke blande sig i er ikke tilfreds med eus indblanding i alt det har vist sig at de vil bestemme hvordan vi skal leve det er et uvæsen,"@USER Man kunne forlange en nøjagtig deklaration - slut!
Hvad folk spiser skal de ikke blande sig i!
- Er ikke tilfreds med EUs indblanding i alt! Det har vist sig, at de vil bestemme hvordan vi skal leve! 
- Det er et uvæsen! 🧐🧐🧐🧐🧐",40,0.825,-1,0.2514958616084241
1637,da,0.9999933650132617,tror i at mcafee er en seriøs kandidat til præsidentvalget i usa fra hans exil i venezuela eller hvor han nu er docket dkpol dktech,Tror i at McAfee er en seriøs kandidat til 2020 præsidentvalget i USA fra hans exil i Venezuela eller hvor han nu er docket? 😂 #dkpol #dktech [LINK],25,0.88,1,0.3291807476880364
1638,da,0.9999957462445335,ilse jacobsen skal i højesteret,Ilse Jacobsen skal i Højesteret [LINK] [LINK],5,1.0,1,0.276127719297408
1639,da,0.9999960256375473,nej de skal varetage den lovgivning vi har fortælle sandheden når de informerer bla derfor er det et kæmpe demokratisk problem at fratog klovnen rasmuspaludan hans ytringsfrihed dkpol,"@USER @USER @USER Nej, de skal varetage den lovgivning vi har, fortælle sandheden når de informerer … bla derfor er det et kæmpe demokratisk problem at @USER fratog klovnen #rasmuspaludan hans ytringsfrihed #dkpol",28,0.9642857142857143,1,0.32315831844997217
1640,da,0.9999959295943448,fredsbesættelsen er et begreb der blev opfundet og udviklet til lejligheden af folkeretseksperten erik br el i tæt samarbejde med udenrigsministeriet som en måde at skabe en normaliseret folkeretlig ramme om det dansk tyske forhold på i,"Fredsbesættelsen er et begreb, der blev opfundet og udviklet til lejligheden af folkeretseksperten Erik Brüel i tæt samarbejde med Udenrigsministeriet som en måde at skabe en normaliseret folkeretlig ramme om det dansk-tyske forhold på i 1940-43.",37,0.9459459459459459,4,1.0
1641,da,0.9999966095572201,mudrazija spiller i stedet for falk der er udgået under opvarmingen fcnfck sldk eurosportdk fcklive,"RT @USER: Mudrazija spiller i stedet for Falk, der er udgået under opvarmingen #fcnfck #sldk #eurosportdk #fcklive",15,1.0,1,0.23985952202373534
1642,da,0.999995016204758,store nyheder fra den hjemlige andedam er blevet opkøbt af stemningsbillede her fra announcement townhall med mange begejstrede og forventningsfulde falconeers,Store nyheder fra den hjemlige andedam. @USER er blevet opkøbt af @USER! Stemningsbillede her fra announcement townhall med mange begejstrede og forventningsfulde #Falconeers! [LINK] [LINK],21,0.9523809523809523,-1,0.23495583707332202
1643,da,0.999994383370726,martin henriksen igen igen igen tillader mig at holde gryden med hans udtalelser i kog burde simre dagligt dkpol dkmedier,"@USER Martin Henriksen igen, igen, igen - tillader mig at holde gryden med hans udtalelser i kog...
Burde simre dagligt 😡
#dkpol #dkmedier [LINK]",20,0.9,-1,0.2158279643304651
1644,da,0.9999957469978036,beklager kan ikke lige finde det igen ikke helt let at søge på noget med notre dame pt,"@USER @USER Beklager, kan ikke lige finde det igen. Ikke helt let at søge på noget med Notre Dame, pt.",18,0.9444444444444444,0,1.0
1645,da,0.9999970367445876,medierne er før blevet påvirket voldsomt af ny teknologi men med robotterne er selve dna et på spil skriver strategichef kasper og udpeger fire mulige strategier dkmedier,"Medierne er før blevet påvirket voldsomt af ny teknologi, men med robotterne er selve DNA’et på spil, skriver strategichef Kasper @USER og udpeger fire mulige strategier #Dkmedier
[LINK]",27,0.9629629629629629,-1,0.2178311929038056
1646,da,0.9999949321930357,kære politikere i har gjort det legitimt og mere acceptabelt i befolkningen at chikanere og mobbe medmennesker og kalde ellers lovlydige borgere socialt affald kriminelle og sociale tabere ord skaber virkelighed dkpol,"“Kære politikere. I har gjort det legitimt og mere acceptabelt i befolkningen at chikanere og mobbe medmennesker og kalde ellers lovlydige borgere socialt affald, kriminelle og sociale tabere. Ord skaber virkelighed” #dkpol [LINK]",32,0.875,-1,0.2595590051452768
1647,da,0.9999964456274022,ja og er det ikke sadan politikken i dag er d r er jo ingen af jer der har noget konkret at sige om virkelighed alligevel andet end det fremlæggelsens sm ler viser fra et samfund der vil bedrage saa hvad er ordenes fremlæggelse her værd nada,"@USER Ja og ? Er det ikke sadan politikken i dag er
Dér er jo ingen af jer der har noget konkret at sige om virkelighed alligevel. Andet end det fremlæggelsens smùler viser fra et samfund der vil bedrage
Saa hvad er Ordenes fremlæggelse her værd ?????? NADA",47,0.8936170212765957,0,1.0
1648,da,0.999996995179735,årig dødsbilist bliver udvist af danmark kriminelleudlændinge dkkrim dkpol,RT @USER: 24-årig dødsbilist bliver udvist af Danmark [LINK] #KriminelleUdlændinge #dkkrim #dkpol,9,1.0,6,0.5747978827486979
1649,da,0.9999956911050113,risikerer vi at øge uligheden i sundhedsvæsenet med sundhedsreformen læs jes søgaard får vi et a og et b hold af patienter med ulig adgang til sundhedsydelser og specialiseret behandling,Risikerer vi at øge uligheden i sundhedsvæsenet med sundhedsreformen ? Læs Jes Søgaard. Får vi et A og et B hold af patienter med ulig adgang til sundhedsydelser og specialiseret behandling [LINK],30,0.8666666666666667,2,0.19991609687663392
1650,da,0.9999946609577666,nu har franske europe igen publiceret den artikel der tidligere på dagen satte hele rygtemøllen igang de har både citater fra løbsdirektør christian prudhomme og så mener de at vide hvordan de tre etaper i danmark kommer til at se ud,"Nu har franske Europe1 igen publiceret den artikel, der tidligere på dagen satte hele rygtemøllen igang. De har både citater fra løbsdirektør, Christian Prudhomme, og så mener de at vide, hvordan de tre etaper i Danmark kommer til at se ud. [LINK]",41,0.9024390243902439,4,1.0
1651,da,0.9999941074008168,ja det er som om vi er landet på et spor vi slet ikke forventede at komme på håber virkelig vi snart kan få det valg udskrevet så vi kan tælle med og undgå al for meget af den slags,"@USER Ja, det er som om vi er landet på et spor vi slet ikke forventede at komme på. Håber virkelig vi snart kan få det valg udskrevet så vi kan tælle med og undgå al for meget af den slags...",40,0.825,1,1.0
1652,da,0.9999952165603921,mia til klimsplanen herunder at sænke el afgifterne så langt ned som eu tillader derudover også vigtigt mia ekstra årligt til forskning i grønne teknologier,"@USER @USER 85 mia til klimsplanen - herunder at sænke el-afgifterne så langt ned, som EU tillader. Derudover også vigtigt: 3,7 mia ekstra årligt til forskning i grønne teknologier 🤓",25,0.92,5,0.8104234539219871
1653,da,0.9999961371506605,dkpol og dkmedier ligger i bund på troværdighedslisten og denne kapring af emnerne til fv kommer ikke som en overraskelse for mig der er stemmer og cliks i skidtet,@USER 🤔 #dkpol og #dkmedier ligger i bund på troværdighedslisten og denne kapring af emnerne til #FV19 kommer ikke som en overraskelse for mig-der er stemmer og cliks i skidtet🙄,29,0.896551724137931,3,0.21947396553863951
1654,da,0.999996328960699,for første gang i de udsendelser prøver jeg at holde en fridag efter normalt er jeg oppe afleverer børn tager på arbejde og så esuperliga i dag er det sofa baseball og lur ses senere til et brag af en sender,"For første gang i de 27 @USER udsendelser, prøver jeg at holde en fridag efter. Normalt er jeg oppe 6.30, afleverer børn, tager på arbejde 8-16 og så esuperliga 16.30-23. I dag er det sofa, baseball og lur! 😊 ses senere til et brag af en sender! [LINK]",41,0.8780487804878049,0,0.3618547969878191
1655,da,0.999993903896688,det handler ikke om dkpol ligestilling ledelse,Det handler IKKE om 👟👠 #dkpol #ligestilling #ledelse [LINK],7,1.0,-1,0.17228150080954358
1656,da,0.9999964815165827,hvilken grund skulle det være sætte mig nej slet ikke jeres misbrug af den kontekst hvori det digt befinder sig i er lige så forkert som det misbrug glistrup lavede af modstandsbevægelsen da han spændte dem foran sin rabiate optik,"@USER Hvilken grund skulle det være?

Sætte mig? Nej, slet ikke - jeres misbrug af den kontekst hvori det digt befinder sig i, er lige så forkert som det misbrug Glistrup lavede af modstandsbevægelsen da han spændte dem foran sin rabiate optik:

[LINK]",40,0.9,1,0.48131048855480474
1657,no,0.8492530760704959,eriksen om sejrsmål det var ren lettelse pldk,Eriksen om sejrsmål: Det var ren lettelse [LINK] #pldk,8,1.0,0,1.0
1658,da,0.9999962517532894,der skal nu som for tre år siden være kampvalg til formandsposten i muskelsvindfonden selv om ssituationen i dag er en lidt anden jeg har med udgangspunkt i et tre år gammelt facebook minde kommenteret det,"Der skal nu, som for tre år siden, være kampvalg til formandsposten i Muskelsvindfonden, selv om ssituationen i dag er en lidt anden. Jeg har med udgangspunkt i et tre år gammelt Facebook-minde kommenteret det.

[LINK] [LINK]",36,0.8888888888888888,-1,0.21846501852032868
1659,da,0.9999935918572878,nej det gør der ikke se evt her,"@USER @USER @USER @USER Nej, det gør der ikke. Se evt. her: [LINK] :)",8,1.0,0,1.0
1660,da,0.9999959268073904,det burde ikke være til diskussion,Det burde ikke være til diskussion [LINK],6,1.0,0,1.0
1661,da,0.999995103680767,jo når du kigger på det flydende gennemsnit af alle målinger,"@USER @USER Jo, når du kigger på det flydende gennemsnit af alle målinger. [LINK]",11,1.0,-1,0.19647304779189528
1662,da,0.9999958841867189,se enhedslistens forslag her dkpol arbejde,Se Enhedslistens forslag her: [LINK] #dkpol #arbejde,6,1.0,-1,0.125683292335238
1663,da,0.9999968046315748,hb køge taler forlængelse med anfører div hbkøge,HB Køge taler forlængelse med anfører [LINK] #1div #HBKøge,8,1.0,0,0.3122838042510373
1664,da,0.999995771434627,så er der anden runde af præsidentvalg i ukraine i dag komikeren zelenskiy ser ud til at vinde ifølge meningsmålingerne det er dog stadig uklart præcist hvad hans politik er også efter debatten med den nuværende præsident sidste fredag,"Så er der anden runde af præsidentvalg i Ukraine i dag. Komikeren Zelenskiy ser ud til at vinde ifølge meningsmålingerne. Det er dog stadig uklart, præcist hvad hans politik er - også efter debatten med den nuværende præsident sidste fredag.",39,0.9230769230769231,-1,0.22873262551631135
1665,da,0.9999934272356807,der er i dag fodbold kampe events mere der vises direkte på tv kun på dksport dkbold sldk pldk laliga seriea,"⚽️ Der er i dag 1 #fodbold kampe/events mere, der vises direkte:

📺 0 på TV
💻 1 kun på @USER

#dksport #dkbold #sldk #pldk #laliga #seriea

🔗 [LINK] [LINK]",21,0.9047619047619048,1,0.2520402900360409
1666,da,0.9999960296710371,stor nyhed for danmark på trods af at annonceringen umiddelbart er trukket tilbage,"Stor nyhed for Danmark, på trods af, at annonceringen umiddelbart er trukket tilbage!! [LINK]",13,1.0,-1,0.28402855564790874
1667,da,0.999994630059112,så er den ude det nye vild med grill katalog sider spækket med alt indenfor grill og tilbehør og massevis af opskrifter og inspiration,"Så er den ude det nye VILD MED GRILL! 2019 katalog. 573 sider spækket med alt indenfor grill og tilbehør og massevis af opskrifter og inspiration.
[LINK] [LINK]",24,0.8333333333333334,0,0.491865205146861
1668,da,0.9999943497267538,måske måske ikke men det er altid godt med ambitioner hvad enten man er enig eller ej,"@USER Måske. Måske ikke. 
Men det er altid godt med ambitioner, hvad enten man er enig eller ej.",17,0.8823529411764706,0,0.6150674032948291
1669,da,0.9999950958651956,kasper asgreen er med igennem live i dette sjette afsnit af holm og bays radio tour og det er nok ikke svært at gætte hvad snakken falder på jeg lukkede bare øjnene og kørte alt hvad den kunne trække,"Kasper Asgreen er med igennem live i dette sjette afsnit af Holm og Bays Radio Tour, og det er nok ikke svært at gætte, hvad snakken falder på:

""Jeg lukkede bare øjnene og kørte alt, hvad den kunne trække."" [LINK]",39,0.8974358974358975,-1,0.19749475941510294
1670,da,0.9999965267124714,finansministeren har svaret på kritik uden rigtig at svare hvorfor vil du ikke indskrive klima og bæredygtighed i ministeriets mission når det nu er noget du kræver organisationen leverer på klimanøl dkgreen dkpol,"Finansministeren har svaret på kritik. Uden rigtig at svare. Hvorfor vil du ikke indskrive klima og bæredygtighed i ministeriets mission, når det nu ""er noget, [du] kræver, organisationen leverer på?"", @USER?
#klimanøl #dkgreen #dkpol

[LINK]",33,0.9393939393939394,5,1.0
1671,da,0.9156087303794589,mig blaah da jeg var barn blabl kollega hvornår er du da fra m ah blablablablahbla k er du fyrre så længe det her sker tit nok har jeg kun hovedrysten til dem der kimser ad mig i benvarmere skørt og skockings detharjegnokforaltiduanset fordiholdop,"Mig: ...blaah da jeg var barn blabl...
Kollega: Hvornår er du da fra?
M: ...ah, 1978, blablablablahbla...
K: ER DU FYRRE?!

Så længe det her sker tit nok, har jeg kun hovedrysten til dem, der kimser ad mig i benvarmere, skørt og skockings! #detharjegnokforaltiduanset #fordiholdop [LINK]",44,0.8863636363636364,0,0.6363244517492839
1672,da,0.9999928251238094,kalder alle broncos fans drew lock har bestemt sine svagheder men selvtillid og gå på mod er ikke iblandt dem han glæder sig til at lære fra og konkurrere mod joe flacco og virker ekstremt opsat på at vise han skulle have været et førsterundevalg nfldk gulklud nfldraft,"Kalder alle Broncos-fans. 

Drew Lock har bestemt sine svagheder, men selvtillid og gå-på-mod er ikke iblandt dem! 

Han glæder sig til at lære fra og konkurrere mod Joe Flacco og virker ekstremt opsat på at vise, han skulle have været et førsterundevalg #nfldk #gulklud #NFLDraft [LINK]",48,0.875,0,1.0
1673,da,0.9999963919986465,det er nemt alle voksne og børn sendes tilbage hvor de kom fra de er afviste og skal ikke være her,"@USER @USER @USER Det er nemt. Alle voksne og børn sendes tilbage, hvor de kom fra. De er afviste og skal ikke være her",21,0.8571428571428571,7,1.0
1674,da,0.9999935986026989,holstebro dreng høstede roser for at formidle danmarkshistorie,Holstebro-dreng høstede roser for at formidle danmarkshistorie [LINK],8,1.0,6,0.5001386014045414
1675,da,0.9999909332830863,enig denne leder har den klare tale som er nødvendig den burde trykkes i alle medier,"RT @USER: Enig, denne leder har den klare tale, som er nødvendig. Den burde trykkes i alle medier. [LINK]",16,0.9375,-1,0.15212669061513773
1676,da,0.9999943512405278,nyheden om koranafbrænding herhjemme omtales i arabiske medier en af reaktionerne nederst vi skal aldrig modsvare den slags opførsel ved at brænde deres hellige bøger eller gengælde deres angreb på vores profet ved at nedgøre elskede jesus og moses dkpol,"Nyheden om koranafbrænding herhjemme omtales i arabiske medier. En af reaktionerne nederst: 

""Vi skal aldrig modsvare den slags opførsel ved at brænde deres hellige bøger eller gengælde deres angreb på vores profet ved at nedgøre elskede Jesus og Moses.""
#dkpol [LINK]",40,0.925,1,1.0
1677,da,0.9999953610295739,så hvis allan k har haft adgang til agfs data hele tiden fordi han lige synes han skulle tage alt det med sig så er det bare fjong hvis det ovenikøbet er agfs ejede konti og en aab medarbejder bruger dem til at fremme aabs virke så er det da næsten aab der begår spionage,"@USER @USER Så hvis Allan K har haft adgang til AGFs data hele tiden, fordi han lige synes han skulle tage alt det med sig, så er det bare fjong?? Hvis det ovenikøbet er AGFs ejede konti, og en AaB-medarbejder bruger dem til at fremme AaBs virke, så er det da næsten AaB der begår spionage!?",55,0.7818181818181819,-1,0.1056311209022861
1678,da,0.9999948696663734,ser det slet ikke som noget problem den dages periode er jo bare noget som de etablerede partier har brugt som en vejspærring fordi de ikke ønsker nye partier på banen sk har fair and squre samlet ve s så lad vælgerne afgøre om de skal ind,"@USER @USER Ser det slet ikke som noget problem, den 7 dages periode er jo bare noget, som de etablerede partier har brugt som en vejspærring, fordi de ikke ønsker nye partier på banen. SK har fair and squre samlet 20.100 VE's, så lad vælgerne afgøre om de skal ind.",47,0.8297872340425532,1,1.0
1679,da,0.9999952075551385,ny regering må ændre skattepolitikken ikke overraskende viser analyse af indkomstskattelettelser i perioden at de største lettelser er gået til de rigeste målt relativt samtidig flere fattige børn og social ulighed dkpol ulighed ogdeterdk,"Ny regering må ændre skattepolitikken. Ikke overraskende viser analyse af indkomstskattelettelser i perioden 2002-2017, at de største lettelser er gået til de rigeste, målt relativt. Samtidig flere fattige børn og social ulighed. [LINK] #dkpol #ulighed #OgDetErDK [LINK]",34,0.9411764705882353,2,0.5953463519166501
1680,da,0.9999947848840341,svært at være uenige i de opslag med mindre man er blank på indholdet naturligvis og det er heldigvis meget få herinde,"@USER 🤣🤣🤣 svært at være uenige i de opslag, med mindre man er blank på indholdet, naturligvis og det er heldigvis meget få herinde 🤣🤣🤣😍",22,0.9545454545454546,0,1.0
1681,da,0.9999936666686969,fordi mellemøsten er tættest på vi har et stort indvandrings problem fra mellemøsten os selv og kina gider slet ikke at havde nogen form for kontakt med omverden medmindre det er produktion af vare ha lidt respekt for dem der holder dig tryk,"@USER @USER Fordi Mellemøsten er tættest på, vi har et stort indvandrings problem fra mellemøsten os selv og Kina gider slet ikke at havde nogen form for kontakt med omverden, medmindre det er produktion af vare. Ha lidt respekt for dem der holder dig tryk.",43,0.9302325581395349,1,0.30462061263977713
1682,no,0.9999937043318242,jones om united som mesterskabskandidat vi er ikke langt fra pldk,Jones om United som mesterskabskandidat: Vi er ikke langt fra [LINK] #pldk,11,1.0,1,0.3745524136042615
1683,da,0.9999942012431129,at ignorere ham ville være bedst men det kommer tydeligvis ikke til at ske så er s bud et godt alternativ,"At ignorere ham ville være bedst, men det kommer tydeligvis ikke til at ske. Så er @USER s bud et godt alternativ. [LINK]",21,0.9523809523809523,0,0.5975711967834931
1684,da,0.9999947536840016,ekwb er altid god for en omgang eyecandy denne gang henvendt til det nye nm grafikkort fra amd,EKWB er altid god for en omgang eyecandy. Denne gang henvendt til det nye 7nm grafikkort fra AMD. [LINK],18,1.0,-1,0.2926046997882559
1685,da,0.9999939295812545,det er d dag uden s fyraften og jeg har ingen id om hvad der foregår nogen steder tweetfrafremtiden vierfortabt,Det er d. 30/11-19. Dag 30 uden @USER s fyraften - og jeg har ingen idé om hvad der foregår nogen steder #tweetfrafremtiden #vierfortabt,20,1.0,0,0.3242997853533204
1686,da,0.9999941981707832,region genindkalder til undersøgelse for tarmkræft,Region genindkalder 2600 til undersøgelse for tarmkræft [LINK] [LINK],6,1.0,2,0.2058734812836758
1687,da,0.9999936542402271,hvor har du ret politikere har ingen format og dannelse længere,@USER Hvor har du ret! Politikere har ingen format og dannelse længere.,11,0.9090909090909091,1,1.0
1688,da,0.9999958410070402,et såkaldt brexit renæssancebillede brexit,RT @USER: Et såkaldt Brexit-renæssancebillede. #brexit [LINK],5,0.8,4,1.0
1689,da,0.8396174274147844,det mest suspekte er at selv bruger argumentet jamen hun er jo bare en ung pige hvilket jo burde være absolut no go for enhver med moderne identitetspolitisk snusfornuft,"@USER Det mest suspekte er, at @USER selv bruger argumentet: “jamen, hun er jo bare en ung pige”, hvilket jo burde være absolut no-go for enhver med moderne identitetspolitisk snusfornuft.",29,0.9310344827586207,-1,0.19315666807368073
1690,da,0.9999948218626535,ja det står uafgjort i et ræs mod bunden mellem og jeg br kier mig,"@USER @USER @USER Ja det står uafgjort i et ræs mod bunden mellem @USER og @USER .
Jeg br*Kier mig....",15,1.0,1,0.3737251898588325
1691,da,0.9999962745774224,igår skrev at personalet i det store hele har taget godt imod regeringens sundhedsreform idag kan du i læse at de mener reformen er forhastet det synes jeg egentlig har været melodien hele tiden centraliseringsreform fuglepåtaget dkpol,Igår skrev @USER at personalet i det store hele har taget godt imod regeringens #sundhedsreform Idag kan du i @USER læse at de mener reformen er forhastet. Det synes jeg egentlig har været melodien hele tiden. #centraliseringsreform #fuglepåtaget #dkpol [LINK],37,0.8648648648648649,2,0.2266173281672043
1692,da,0.9999954733476722,lyt til og erik david johnson ai specialist og medlem af regeringens ekspertgruppe i dataetik når de i podcasten magtens tredeling debatterer grænserne for ai og algoritmer i digitaliseringen af den offentlige forvaltning dkdigi dkpol,"Lyt til @USER og Erik David Johnson, AI-specialist og medlem af regeringens ekspertgruppe i dataetik, når de i podcasten Magtens Tredeling debatterer grænserne for AI og algoritmer i digitaliseringen af den offentlige forvaltning. #dkdigi #dkpol
[LINK]",35,0.8285714285714286,-1,0.1419678255595061
1693,da,0.9999945941510295,pia k strikes back og anklager for at blackface hende,Pia K strikes back og anklager @USER for at blackface hende. [LINK],10,1.0,-1,0.19164679931698483
1694,da,0.9999930624584229,ja selvfølgelig men syntes egentlig heller ikke vi er for dyre overhovedet ikke hvis man ser på de hold som ligger op af os så syntes egentlig vi er rimelige var vi nok ikke efter npf men i det nye år os med vores gamle lineup,"@USER @USER @USER @USER @USER @USER Ja selvfølgelig, men syntes egentlig heller ikke vi er for dyre. Overhovedet ikke hvis man ser på de hold som ligger op af os. Så syntes egentlig vi er rimelige. Var vi nok ikke efter NPF, men i det nye år. Os med vores gamle lineup",46,0.8043478260869565,1,1.0
1695,da,0.9999945626535778,når socialtilsynet vil fjerne islamkritikeren jaleh tavakolis plejebarn efter deling af drabsvideo blotter myndighedern dkpol,"Når Socialtilsynet vil fjerne islamkritikeren Jaleh Tavakolis plejebarn efter deling af drabsvideo, blotter myndighedern... [LINK] #dkpol",15,1.0,-1,0.17039600764675228
1696,da,0.9999927584601537,godkendelsen er ugyldig dette faktum går ikke væk bare ved at lade som ingenting det går der i mod kraftig udover retsfølelsen og tilliden til politikerne der skal ryddes op dkpol,"@USER [LINK]

Godkendelsen er ugyldig. Dette faktum går ikke væk bare ved at lade som ingenting. Det går der i mod kraftig udover retsfølelsen og tilliden til politikerne. Der skal ryddes op! #dkpol 

[LINK]",31,0.9354838709677419,-1,0.22320661101994774
1697,da,0.999997822061778,nikolaj øris blev far i nat erfarer tv sport dhf s sportschef bekræfter at højrebacken er tilbage i lejren og spiller i aften mod saudi arabien hndbld vmtv,"Nikolaj Øris blev far i nat, erfarer TV 2 SPORT. DHF's sportschef bekræfter, at højrebacken er tilbage i lejren og spiller i aften mod Saudi-Arabien #hndbld #vmtv2 [LINK]",28,0.9285714285714286,0,0.702639441953568
